"issueKey","rule","severity","type","status","component","line","message","effort","tags","createdAt","updatedAt"
"AZxGGBPJ1a6jXngCKKSa","external_roslyn:CA1869","INFO","CODE_SMELL","OPEN","Sevrak-LLC_evidence-foundry:Services/OpenAIService.cs","145","Avoid creating a new 'JsonSerializerOptions' instance for every serialization operation. Cache and reuse instances instead.","0min","","2026-01-25T17:34:34+0000","2026-02-10T05:48:00+0000"
"AZxFlRHUD8AIjSwy0IgR","csharpsquid:S3260","MINOR","CODE_SMELL","OPEN","Sevrak-LLC_evidence-foundry:Services/StorylineGenerator.cs","439","Private classes which are not derived in the current assembly should be marked as 'sealed'.","5min","performance","2026-01-25T17:34:34+0000","2026-02-10T03:25:11+0000"
"AZxFlRHUD8AIjSwy0IgS","csharpsquid:S3260","MINOR","CODE_SMELL","OPEN","Sevrak-LLC_evidence-foundry:Services/StorylineGenerator.cs","445","Private classes which are not derived in the current assembly should be marked as 'sealed'.","5min","performance","2026-01-25T17:34:34+0000","2026-02-10T03:25:11+0000"
"AZxFlRHkD8AIjSwy0Igb","csharpsquid:S3267","MINOR","CODE_SMELL","OPEN","Sevrak-LLC_evidence-foundry:Services/ThemeGenerator.cs","115","Loops should be simplified using the ""Where"" LINQ method","5min","","2026-01-25T17:34:34+0000","2026-02-10T03:25:11+0000"
"AZxFlRHkD8AIjSwy0IgZ","csharpsquid:S3260","MINOR","CODE_SMELL","OPEN","Sevrak-LLC_evidence-foundry:Services/ThemeGenerator.cs","153","Private classes which are not derived in the current assembly should be marked as 'sealed'.","5min","performance","2026-01-25T17:34:34+0000","2026-02-10T03:25:11+0000"
"AZxFlRHkD8AIjSwy0Iga","csharpsquid:S3260","MINOR","CODE_SMELL","OPEN","Sevrak-LLC_evidence-foundry:Services/ThemeGenerator.cs","159","Private classes which are not derived in the current assembly should be marked as 'sealed'.","5min","performance","2026-01-25T17:34:34+0000","2026-02-10T03:25:11+0000"
"AZxFlRJuD8AIjSwy0IjO","csharpsquid:S1450","MINOR","CODE_SMELL","OPEN","Sevrak-LLC_evidence-foundry:UserControls/ModelConfigurationDialog.cs","9","Remove the field '_btnAdd' and declare it as a local variable in the relevant methods.","5min","pitfall","2026-01-25T17:34:34+0000","2026-02-10T03:25:11+0000"
"AZxFlRJuD8AIjSwy0IjP","csharpsquid:S1450","MINOR","CODE_SMELL","OPEN","Sevrak-LLC_evidence-foundry:UserControls/ModelConfigurationDialog.cs","10","Remove the field '_btnRemove' and declare it as a local variable in the relevant methods.","5min","pitfall","2026-01-25T17:34:34+0000","2026-02-10T03:25:11+0000"
"AZxFlRJuD8AIjSwy0IjQ","csharpsquid:S1450","MINOR","CODE_SMELL","OPEN","Sevrak-LLC_evidence-foundry:UserControls/ModelConfigurationDialog.cs","11","Remove the field '_btnOk' and declare it as a local variable in the relevant methods.","5min","pitfall","2026-01-25T17:34:34+0000","2026-02-10T03:25:11+0000"
"AZxFlRJuD8AIjSwy0IjR","csharpsquid:S1450","MINOR","CODE_SMELL","OPEN","Sevrak-LLC_evidence-foundry:UserControls/ModelConfigurationDialog.cs","12","Remove the field '_btnCancel' and declare it as a local variable in the relevant methods.","5min","pitfall","2026-01-25T17:34:34+0000","2026-02-10T03:25:11+0000"
"AZxFlRJuD8AIjSwy0IjS","csharpsquid:S1450","MINOR","CODE_SMELL","OPEN","Sevrak-LLC_evidence-foundry:UserControls/ModelConfigurationDialog.cs","13","Remove the field '_btnResetDefaults' and declare it as a local variable in the relevant methods.","5min","pitfall","2026-01-25T17:34:34+0000","2026-02-10T03:25:11+0000"
"AZxFlRJuD8AIjSwy0IjU","csharpsquid:S3776","CRITICAL","CODE_SMELL","CLOSED","Sevrak-LLC_evidence-foundry:UserControls/ModelConfigurationDialog.cs","188","Refactor this method to reduce its Cognitive Complexity from 16 to the 15 allowed.","6min","brain-overload","2026-01-25T17:34:34+0000","2026-02-10T03:25:11+0000"
"AZxFlRJCD8AIjSwy0IjD","csharpsquid:S1450","MINOR","CODE_SMELL","OPEN","Sevrak-LLC_evidence-foundry:UserControls/StepApiConfiguration.cs","13","Remove the field '_btnConfigureModels' and declare it as a local variable in the relevant methods.","5min","pitfall","2026-01-25T17:34:34+0000","2026-02-10T03:25:11+0000"
"AZxFlRKED8AIjSwy0Ijc","csharpsquid:S3267","MINOR","CODE_SMELL","OPEN","Sevrak-LLC_evidence-foundry:UserControls/StepCharacters.cs","536","Loops should be simplified using the ""Where"" LINQ method","5min","","2026-01-25T17:34:34+0000","2026-02-10T03:25:11+0000"
"AZxFlRJlD8AIjSwy0IjN","csharpsquid:S1450","MINOR","CODE_SMELL","OPEN","Sevrak-LLC_evidence-foundry:UserControls/StepComplete.cs","11","Remove the field '_btnOpenFolder' and declare it as a local variable in the relevant methods.","5min","pitfall","2026-01-25T17:34:34+0000","2026-02-10T03:25:11+0000"
"AZxFlRKUD8AIjSwy0Ije","csharpsquid:S1066","MAJOR","CODE_SMELL","OPEN","Sevrak-LLC_evidence-foundry:UserControls/StepGeneration.cs","119","Merge this if statement with the enclosing one.","5min","clumsy","2026-01-25T17:34:34+0000","2026-02-10T03:25:11+0000"
"AZxFlRJeD8AIjSwy0IjM","csharpsquid:S1450","MINOR","CODE_SMELL","OPEN","Sevrak-LLC_evidence-foundry:UserControls/StepGenerationConfig.cs","22","Remove the field '_btnBrowse' and declare it as a local variable in the relevant methods.","5min","pitfall","2026-01-25T17:34:34+0000","2026-02-10T03:25:11+0000"
